image_id,filename,category_id,category_folder,image_type,is_ai,label_size_pct,label_position,label_type,source_url,ai_tool,feed_caption,feed_source_tag
cat05_013,cat05_ai_0.5pct_bottomleft.jpg,cat05,cat05_znmd,ai_labeled,True,0.5,bottomleft,text,none,ideogram.ai,"Three friends run with the bulls through the streets of Pamplona, Spain. A still from Zindagi Na Milegi Dobara — one of Bollywood's most-loved travel films.",@ExcelEntertainment
cat05_014,cat05_ai_0.5pct_bottomright.jpg,cat05,cat05_znmd,ai_labeled,True,0.5,bottomright,text,none,ideogram.ai,"Three friends run with the bulls through the streets of Pamplona, Spain. A still from Zindagi Na Milegi Dobara — one of Bollywood's most-loved travel films.",@ExcelEntertainment
cat05_015,cat05_ai_1pct_topleft.jpg,cat05,cat05_znmd,ai_labeled,True,1.0,topleft,text,none,ideogram.ai,"Three friends run with the bulls through the streets of Pamplona, Spain. A still from Zindagi Na Milegi Dobara — one of Bollywood's most-loved travel films.",@ExcelEntertainment
cat05_016,cat05_ai_1pct_topright.jpg,cat05,cat05_znmd,ai_labeled,True,1.0,topright,text,none,ideogram.ai,"Three friends run with the bulls through the streets of Pamplona, Spain. A still from Zindagi Na Milegi Dobara — one of Bollywood's most-loved travel films.",@ExcelEntertainment
cat05_017,cat05_ai_1pct_bottomleft.jpg,cat05,cat05_znmd,ai_labeled,True,1.0,bottomleft,text,none,ideogram.ai,"Three friends run with the bulls through the streets of Pamplona, Spain. A still from Zindagi Na Milegi Dobara — one of Bollywood's most-loved travel films.",@ExcelEntertainment
cat05_018,cat05_ai_1pct_bottomright.jpg,cat05,cat05_znmd,ai_labeled,True,1.0,bottomright,text,none,ideogram.ai,"Three friends run with the bulls through the streets of Pamplona, Spain. A still from Zindagi Na Milegi Dobara — one of Bollywood's most-loved travel films.",@ExcelEntertainment
cat05_019,cat05_ai_1.5pct_topleft.jpg,cat05,cat05_znmd,ai_labeled,True,1.5,topleft,text,none,ideogram.ai,"Three friends run with the bulls through the streets of Pamplona, Spain. A still from Zindagi Na Milegi Dobara — one of Bollywood's most-loved travel films.",@ExcelEntertainment
cat05_020,cat05_ai_1.5pct_topright.jpg,cat05,cat05_znmd,ai_labeled,True,1.5,topright,text,none,ideogram.ai,"Three friends run with the bulls through the streets of Pamplona, Spain. A still from Zindagi Na Milegi Dobara — one of Bollywood's most-loved travel films.",@ExcelEntertainment
cat05_021,cat05_ai_1.5pct_bottomleft.jpg,cat05,cat05_znmd,ai_labeled,True,1.5,bottomleft,text,none,ideogram.ai,"Three friends run with the bulls through the streets of Pamplona, Spain. A still from Zindagi Na Milegi Dobara — one of Bollywood's most-loved travel films.",@ExcelEntertainment
cat05_022,cat05_ai_1.5pct_bottomright.jpg,cat05,cat05_znmd,ai_labeled,True,1.5,bottomright,text,none,ideogram.ai,"Three friends run with the bulls through the streets of Pamplona, Spain. A still from Zindagi Na Milegi Dobara — one of Bollywood's most-loved travel films.",@ExcelEntertainment
cat06_001,cat06_real.jpg,cat06,cat06_hockey,real,False,0,none,none,https://www.pexels.com/search/field-hockey-team/,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_002,cat06_ai_nolabel.jpg,cat06,cat06_hockey,ai,True,0,none,none,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_003,cat06_ai_0.1pct_topleft.jpg,cat06,cat06_hockey,ai_labeled,True,0.1,topleft,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_004,cat06_ai_0.1pct_topright.jpg,cat06,cat06_hockey,ai_labeled,True,0.1,topright,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_005,cat06_ai_0.1pct_bottomleft.jpg,cat06,cat06_hockey,ai_labeled,True,0.1,bottomleft,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_006,cat06_ai_0.1pct_bottomright.jpg,cat06,cat06_hockey,ai_labeled,True,0.1,bottomright,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_007,cat06_ai_0.25pct_topleft.jpg,cat06,cat06_hockey,ai_labeled,True,0.25,topleft,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_008,cat06_ai_0.25pct_topright.jpg,cat06,cat06_hockey,ai_labeled,True,0.25,topright,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_009,cat06_ai_0.25pct_bottomleft.jpg,cat06,cat06_hockey,ai_labeled,True,0.25,bottomleft,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_010,cat06_ai_0.25pct_bottomright.jpg,cat06,cat06_hockey,ai_labeled,True,0.25,bottomright,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_011,cat06_ai_0.5pct_topleft.jpg,cat06,cat06_hockey,ai_labeled,True,0.5,topleft,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_012,cat06_ai_0.5pct_topright.jpg,cat06,cat06_hockey,ai_labeled,True,0.5,topright,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_013,cat06_ai_0.5pct_bottomleft.jpg,cat06,cat06_hockey,ai_labeled,True,0.5,bottomleft,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_014,cat06_ai_0.5pct_bottomright.jpg,cat06,cat06_hockey,ai_labeled,True,0.5,bottomright,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_015,cat06_ai_1pct_topleft.jpg,cat06,cat06_hockey,ai_labeled,True,1.0,topleft,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_016,cat06_ai_1pct_topright.jpg,cat06,cat06_hockey,ai_labeled,True,1.0,topright,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_017,cat06_ai_1pct_bottomleft.jpg,cat06,cat06_hockey,ai_labeled,True,1.0,bottomleft,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_018,cat06_ai_1pct_bottomright.jpg,cat06,cat06_hockey,ai_labeled,True,1.0,bottomright,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_019,cat06_ai_1.5pct_topleft.jpg,cat06,cat06_hockey,ai_labeled,True,1.5,topleft,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_020,cat06_ai_1.5pct_topright.jpg,cat06,cat06_hockey,ai_labeled,True,1.5,topright,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_021,cat06_ai_1.5pct_bottomleft.jpg,cat06,cat06_hockey,ai_labeled,True,1.5,bottomleft,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat06_022,cat06_ai_1.5pct_bottomright.jpg,cat06,cat06_hockey,ai_labeled,True,1.5,bottomright,text,none,ideogram.ai,A field hockey team heads out for training under the golden evening light. Youth sports programs across the country are seeing record enrolment this season.,@SportsIndia
cat07_001,cat07_real.jpg,cat07,cat07_antarctica,real,False,0,none,none,https://commons.wikimedia.org/wiki/Category:Japanese_Antarctic_Expedition,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_002,cat07_ai_nolabel.jpg,cat07,cat07_antarctica,ai,True,0,none,none,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_003,cat07_ai_0.1pct_topleft.jpg,cat07,cat07_antarctica,ai_labeled,True,0.1,topleft,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_004,cat07_ai_0.1pct_topright.jpg,cat07,cat07_antarctica,ai_labeled,True,0.1,topright,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_005,cat07_ai_0.1pct_bottomleft.jpg,cat07,cat07_antarctica,ai_labeled,True,0.1,bottomleft,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_006,cat07_ai_0.1pct_bottomright.jpg,cat07,cat07_antarctica,ai_labeled,True,0.1,bottomright,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_007,cat07_ai_0.25pct_topleft.jpg,cat07,cat07_antarctica,ai_labeled,True,0.25,topleft,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_008,cat07_ai_0.25pct_topright.jpg,cat07,cat07_antarctica,ai_labeled,True,0.25,topright,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_009,cat07_ai_0.25pct_bottomleft.jpg,cat07,cat07_antarctica,ai_labeled,True,0.25,bottomleft,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_010,cat07_ai_0.25pct_bottomright.jpg,cat07,cat07_antarctica,ai_labeled,True,0.25,bottomright,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_011,cat07_ai_0.5pct_topleft.jpg,cat07,cat07_antarctica,ai_labeled,True,0.5,topleft,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_012,cat07_ai_0.5pct_topright.jpg,cat07,cat07_antarctica,ai_labeled,True,0.5,topright,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_013,cat07_ai_0.5pct_bottomleft.jpg,cat07,cat07_antarctica,ai_labeled,True,0.5,bottomleft,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_014,cat07_ai_0.5pct_bottomright.jpg,cat07,cat07_antarctica,ai_labeled,True,0.5,bottomright,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_015,cat07_ai_1pct_topleft.jpg,cat07,cat07_antarctica,ai_labeled,True,1.0,topleft,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_016,cat07_ai_1pct_topright.jpg,cat07,cat07_antarctica,ai_labeled,True,1.0,topright,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_017,cat07_ai_1pct_bottomleft.jpg,cat07,cat07_antarctica,ai_labeled,True,1.0,bottomleft,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_018,cat07_ai_1pct_bottomright.jpg,cat07,cat07_antarctica,ai_labeled,True,1.0,bottomright,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_019,cat07_ai_1.5pct_topleft.jpg,cat07,cat07_antarctica,ai_labeled,True,1.5,topleft,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_020,cat07_ai_1.5pct_topright.jpg,cat07,cat07_antarctica,ai_labeled,True,1.5,topright,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_021,cat07_ai_1.5pct_bottomleft.jpg,cat07,cat07_antarctica,ai_labeled,True,1.5,bottomleft,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat07_022,cat07_ai_1.5pct_bottomright.jpg,cat07,cat07_antarctica,ai_labeled,True,1.5,bottomright,text,none,ideogram.ai,"The Japanese Antarctic Research Expedition team assembles at Showa Station — one of the most remote research outposts on Earth, operating since 1957.",@NIPR_Japan
cat08_001,cat08_real.jpg,cat08,cat08_womens_cricket_wc,real,False,0,none,none,https://www.icc-cricket.com/tournaments/womens-cricket-worldcup-2025/news/icc-women-s-cricket-world-cup-2025-sets-unprecedented-global-digital-engagement-records,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_002,cat08_ai_nolabel.jpg,cat08,cat08_womens_cricket_wc,ai,True,0,none,none,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_003,cat08_ai_0.1pct_topleft.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,0.1,topleft,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_004,cat08_ai_0.1pct_topright.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,0.1,topright,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_005,cat08_ai_0.1pct_bottomleft.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,0.1,bottomleft,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_006,cat08_ai_0.1pct_bottomright.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,0.1,bottomright,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_007,cat08_ai_0.25pct_topleft.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,0.25,topleft,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_008,cat08_ai_0.25pct_topright.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,0.25,topright,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_009,cat08_ai_0.25pct_bottomleft.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,0.25,bottomleft,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_010,cat08_ai_0.25pct_bottomright.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,0.25,bottomright,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_011,cat08_ai_0.5pct_topleft.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,0.5,topleft,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_012,cat08_ai_0.5pct_topright.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,0.5,topright,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_013,cat08_ai_0.5pct_bottomleft.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,0.5,bottomleft,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_014,cat08_ai_0.5pct_bottomright.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,0.5,bottomright,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_015,cat08_ai_1pct_topleft.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,1.0,topleft,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_016,cat08_ai_1pct_topright.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,1.0,topright,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_017,cat08_ai_1pct_bottomleft.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,1.0,bottomleft,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_018,cat08_ai_1pct_bottomright.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,1.0,bottomright,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_019,cat08_ai_1.5pct_topleft.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,1.5,topleft,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_020,cat08_ai_1.5pct_topright.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,1.5,topright,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_021,cat08_ai_1.5pct_bottomleft.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,1.5,bottomleft,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat08_022,cat08_ai_1.5pct_bottomright.jpg,cat08,cat08_womens_cricket_wc,ai_labeled,True,1.5,bottomright,text,none,ideogram.ai,"India Women lift the ICC Cricket World Cup 2025 — Champions 2025. Harmanpreet Kaur's side defeated South Africa by 52 runs in the final at the MCG, Mumbai.",@ICC
cat09_001,cat09_real.jpg,cat09,cat09_sciencelab,real,False,0,none,none,https://unsplash.com/s/photos/research-team,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_002,cat09_ai_nolabel.jpg,cat09,cat09_sciencelab,ai,True,0,none,none,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_003,cat09_ai_0.1pct_topleft.jpg,cat09,cat09_sciencelab,ai_labeled,True,0.1,topleft,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_004,cat09_ai_0.1pct_topright.jpg,cat09,cat09_sciencelab,ai_labeled,True,0.1,topright,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_005,cat09_ai_0.1pct_bottomleft.jpg,cat09,cat09_sciencelab,ai_labeled,True,0.1,bottomleft,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_006,cat09_ai_0.1pct_bottomright.jpg,cat09,cat09_sciencelab,ai_labeled,True,0.1,bottomright,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_007,cat09_ai_0.25pct_topleft.jpg,cat09,cat09_sciencelab,ai_labeled,True,0.25,topleft,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_008,cat09_ai_0.25pct_topright.jpg,cat09,cat09_sciencelab,ai_labeled,True,0.25,topright,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_009,cat09_ai_0.25pct_bottomleft.jpg,cat09,cat09_sciencelab,ai_labeled,True,0.25,bottomleft,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_010,cat09_ai_0.25pct_bottomright.jpg,cat09,cat09_sciencelab,ai_labeled,True,0.25,bottomright,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_011,cat09_ai_0.5pct_topleft.jpg,cat09,cat09_sciencelab,ai_labeled,True,0.5,topleft,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_012,cat09_ai_0.5pct_topright.jpg,cat09,cat09_sciencelab,ai_labeled,True,0.5,topright,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_013,cat09_ai_0.5pct_bottomleft.jpg,cat09,cat09_sciencelab,ai_labeled,True,0.5,bottomleft,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_014,cat09_ai_0.5pct_bottomright.jpg,cat09,cat09_sciencelab,ai_labeled,True,0.5,bottomright,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_015,cat09_ai_1pct_topleft.jpg,cat09,cat09_sciencelab,ai_labeled,True,1.0,topleft,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_016,cat09_ai_1pct_topright.jpg,cat09,cat09_sciencelab,ai_labeled,True,1.0,topright,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_017,cat09_ai_1pct_bottomleft.jpg,cat09,cat09_sciencelab,ai_labeled,True,1.0,bottomleft,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_018,cat09_ai_1pct_bottomright.jpg,cat09,cat09_sciencelab,ai_labeled,True,1.0,bottomright,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_019,cat09_ai_1.5pct_topleft.jpg,cat09,cat09_sciencelab,ai_labeled,True,1.5,topleft,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_020,cat09_ai_1.5pct_topright.jpg,cat09,cat09_sciencelab,ai_labeled,True,1.5,topright,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_021,cat09_ai_1.5pct_bottomleft.jpg,cat09,cat09_sciencelab,ai_labeled,True,1.5,bottomleft,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat09_022,cat09_ai_1.5pct_bottomright.jpg,cat09,cat09_sciencelab,ai_labeled,True,1.5,bottomright,text,none,ideogram.ai,Researchers review findings in the lab. A growing body of work from this team is investigating early detection methods that could change outcomes for millions of patients.,@NIH_Research
cat10_001,cat10_real.jpg,cat10,cat10_treeplanting,real,False,0,none,none,https://commons.wikimedia.org/wiki/Category:Tree_planting_in_India,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_002,cat10_ai_nolabel.jpg,cat10,cat10_treeplanting,ai,True,0,none,none,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_003,cat10_ai_0.1pct_topleft.jpg,cat10,cat10_treeplanting,ai_labeled,True,0.1,topleft,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_004,cat10_ai_0.1pct_topright.jpg,cat10,cat10_treeplanting,ai_labeled,True,0.1,topright,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_005,cat10_ai_0.1pct_bottomleft.jpg,cat10,cat10_treeplanting,ai_labeled,True,0.1,bottomleft,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_006,cat10_ai_0.1pct_bottomright.jpg,cat10,cat10_treeplanting,ai_labeled,True,0.1,bottomright,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_007,cat10_ai_0.25pct_topleft.jpg,cat10,cat10_treeplanting,ai_labeled,True,0.25,topleft,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
